,area,bathroom,bedroom,business,condominium,garage,neighborhood,price,property,suite
0,140.0,3,4,aluguel,1100.0,1,Petrópolis,1166.0,apartamento,2
0,122.0,3,3,aluguel,822.0,2,Tirol,1200.0,apartamento,1
0,56.0,2,2,aluguel,360.0,1,Lagoa Nova,960.0,apartamento,1
0,62.0,1,2,aluguel,não informado,1,Petrópolis,1350.0,apartamento,1
0,180.0,3,4,aluguel,1000.0,2,Capim Macio,1500.0,apartamento,1
0,100.0,1,3,aluguel,540.0,2,Ponta Negra,2500.0,apartamento,1
0,60.0,1,2,aluguel,não informado,1,Capim Macio,700.0,apartamento,0
0,107.0,3,3,aluguel,630.0,2,Ponta Negra,2700.0,apartamento,1
0,56.0,1,2,aluguel,270.0,1,Ponta Negra,1120.0,apartamento,1
0,54.0,2,2,aluguel,não informado,1,Lagoa Nova,1600.0,apartamento,1
0,52.0,2,2,aluguel,não informado,1,Ponta Negra,1400.0,apartamento,1
0,59.0,2,2,aluguel,não informado,1,Ponta Negra,1900.0,apartamento,1
0,64.0,2,2,aluguel,350.0,1,Ponta Negra,1900.0,apartamento,1
0,198.0,3,4,aluguel,1300.0,3,Lagoa Nova,1650.0,apartamento,3
0,62.0,2,2,aluguel,290.0,1,Neópolis,900.0,apartamento,1
0,62.0,1,2,aluguel,não informado,1,Lagoa Nova,1300.0,apartamento,1
0,57.0,2,2,aluguel,320.0,1,Ponta Negra,1600.0,apartamento,1
0,56.0,1,2,aluguel,não informado,1,Ponta Negra,2400.0,apartamento,1
0,75.0,2,2,aluguel,500.0,2,Barro Vermelho,1300.0,apartamento,0
0,54.0,2,2,aluguel,não informado,2,Tirol,1550.0,apartamento,1
0,56.0,1,2,aluguel,230.0,1,Pitimbu,450.0,apartamento,0
0,58.0,1,2,aluguel,não informado,1,Capim Macio,2000.0,apartamento,1
0,53.0,1,2,aluguel,420.0,1,Capim Macio,800.0,apartamento,0
0,102.0,5,3,aluguel,não informado,2,Ponta Negra,2350.0,apartamento,3
0,107.0,3,3,aluguel,630.0,2,Ponta Negra,1400.0,apartamento,1
0,62.0,2,2,aluguel,não informado,1,Planalto,700.0,apartamento,1
0,232.0,3,3,aluguel,1200.0,3,Tirol,4500.0,apartamento,3
0,58.0,1,2,aluguel,não informado,0,Planalto,550.0,apartamento,0
0,57.0,2,2,aluguel,250.0,1,Ponta Negra,1950.0,apartamento,1
0,59.0,2,2,aluguel,não informado,1,Ponta Negra,2000.0,apartamento,1
0,67.0,2,2,aluguel,não informado,1,Neópolis,1500.0,apartamento,1
0,65.0,2,2,aluguel,não informado,1,Areia Preta,2300.0,apartamento,2
0,78.0,1,3,aluguel,150.0,2,Tirol,900.0,apartamento,0
0,50.0,1,2,aluguel,não informado,1,Ponta Negra,1700.0,apartamento,0
0,65.0,1,3,aluguel,não informado,1,Capim Macio,1100.0,apartamento,1
0,126.0,0,3,aluguel,410.0,2,Candelária,1600.0,apartamento,3
0,54.0,1,2,aluguel,não informado,1,Pajuçara,650.0,apartamento,0
0,38.0,1,1,aluguel,1.0,1,Ponta Negra,1800.0,apartamento,1
0,108.0,2,3,aluguel,não informado,2,Lagoa Nova,2400.0,apartamento,3
0,40.0,1,2,aluguel,não informado,0,Candelária,3000.0,apartamento,0
0,57.0,2,2,aluguel,não informado,1,Lagoa Nova,1400.0,apartamento,1
0,198.0,4,4,aluguel,1220.0,3,Lagoa Nova,2100.0,apartamento,3
0,65.0,2,2,aluguel,não informado,1,Capim Macio,1000.0,apartamento,1
0,50.0,1,1,aluguel,não informado,1,Capim Macio,600.0,apartamento,0
0,103.0,3,3,aluguel,não informado,2,Petrópolis,2400.0,apartamento,1
0,180.0,2,3,aluguel,não informado,2,Tirol,1000.0,apartamento,1
0,142.0,5,3,aluguel,820.0,3,Lagoa Nova,3200.0,apartamento,3
0,55.0,2,2,aluguel,não informado,1,Nova Descoberta,1350.0,apartamento,1
0,60.0,2,2,aluguel,não informado,2,Ponta Negra,1600.0,apartamento,1
0,53.0,1,1,aluguel,não informado,1,Ponta Negra,1600.0,apartamento,0
0,226.0,4,4,aluguel,1370.0,2,Petrópolis,3500.0,apartamento,3
0,245.0,4,4,aluguel,1020.0,2,Tirol,1000.0,apartamento,3
0,113.0,3,3,aluguel,não informado,0,Tirol,2200.0,apartamento,2
0,75.0,2,2,aluguel,não informado,1,Cidade Alta,1250.0,apartamento,0
0,89.0,3,3,aluguel,não informado,2,Tirol,2000.0,apartamento,1
0,140.0,3,3,aluguel,1150.0,2,Petrópolis,800.0,apartamento,1
0,56.0,1,2,aluguel,200.0,1,Dix-sept Rosado,550.0,apartamento,0
0,60.0,2,2,aluguel,330.0,1,Morro Branco,550.0,apartamento,0
0,56.0,1,2,aluguel,não informado,2,Pitimbu,1150.0,apartamento,1
0,75.0,1,2,aluguel,não informado,2,Tirol,2700.0,apartamento,1
0,56.0,1,2,aluguel,250.0,1,Pitimbu,750.0,apartamento,0
0,115.0,3,3,aluguel,550.0,2,Lagoa Nova,2000.0,apartamento,3
0,56.0,2,2,aluguel,não informado,1,Tirol,1600.0,apartamento,1
0,220.0,5,4,aluguel,1200.0,2,Lagoa Nova,1700.0,apartamento,4
0,58.0,1,2,aluguel,300.0,1,Praia do Meio,850.0,apartamento,0
0,200.0,5,3,aluguel,não informado,2,Candelária,3200.0,apartamento,3
0,55.0,2,2,aluguel,550.0,1,Ponta Negra,2300.0,apartamento,1
0,105.0,3,3,aluguel,não informado,1,Tirol,1700.0,apartamento,1
0,70.0,1,3,aluguel,não informado,1,Capim Macio,800.0,apartamento,1
0,56.0,2,2,aluguel,1.0,1,Capim Macio,1800.0,apartamento,1
0,53.0,2,2,aluguel,10.0,1,Ponta Negra,1950.0,apartamento,1
0,100.0,3,4,aluguel,não informado,2,Ponta Negra,18000.0,apartamento,2
0,55.0,2,2,aluguel,450.0,1,Ponta Negra,2200.0,apartamento,2
0,52.0,2,2,aluguel,520.0,1,Ponta Negra,2600.0,apartamento,2
0,96.0,2,3,aluguel,1.0,2,Ponta Negra,2000.0,apartamento,1
0,70.0,1,3,aluguel,350.0,1,Capim Macio,1300.0,apartamento,1
0,110.0,2,3,aluguel,1290.0,2,Areia Preta,710.0,apartamento,1
0,65.0,2,3,aluguel,não informado,1,Capim Macio,1600.0,apartamento,1
0,50.0,1,2,aluguel,50.0,1,Pitimbu,600.0,apartamento,1
0,47.0,1,2,aluguel,1.0,1,Ponta Negra,1200.0,apartamento,0
0,57.0,0,2,aluguel,350.0,0,Lagoa Nova,1000.0,apartamento,1
0,130.0,3,3,aluguel,não informado,2,Barro Vermelho,2500.0,apartamento,3
0,56.0,2,2,aluguel,não informado,1,Ponta Negra,1500.0,apartamento,2
0,50.0,1,2,aluguel,620.0,1,Ponta Negra,1000.0,apartamento,0
0,100.0,2,3,aluguel,não informado,1,Ribeira,1100.0,apartamento,1
0,172.0,5,4,aluguel,não informado,2,Tirol,2700.0,apartamento,4
0,98.0,2,3,aluguel,590.0,2,Lagoa Nova,2500.0,apartamento,1
0,424.0,5,4,aluguel,3500.0,5,Areia Preta,8000.0,apartamento,4
0,56.0,1,2,aluguel,320.0,1,Lagoa Nova,1040.0,apartamento,1
0,100.0,5,1,aluguel,440.0,3,Candelária,2000.0,apartamento,3
0,180.0,5,3,aluguel,900.0,3,Petrópolis,2700.0,apartamento,3
0,68.0,2,3,aluguel,não informado,1,Capim Macio,1000.0,apartamento,1
0,120.0,4,3,aluguel,não informado,2,Lagoa Nova,2900.0,apartamento,3
0,92.0,2,3,aluguel,não informado,2,Neópolis,2500.0,apartamento,2
0,46.0,1,2,aluguel,240.0,1,Ponta Negra,1200.0,apartamento,0
0,57.0,2,2,aluguel,10.0,1,Ponta Negra,5400.0,apartamento,1
0,64.0,2,2,aluguel,não informado,1,Tirol,900.0,apartamento,1
0,96.0,1,3,aluguel,não informado,2,Candelária,2100.0,apartamento,1
0,45.0,1,1,aluguel,170.0,1,Capim Macio,800.0,apartamento,0
0,105.0,1,2,aluguel,400.0,1,Praia do Meio,600.0,apartamento,1
0,105.0,4,3,aluguel,520.0,2,Barro Vermelho,1200.0,apartamento,2
0,78.0,0,3,aluguel,500.0,0,Lagoa Nova,1200.0,apartamento,1
0,55.0,1,2,aluguel,190.0,1,Pitimbu,680.0,apartamento,0
0,150.0,5,3,aluguel,não informado,2,Petrópolis,2200.0,apartamento,3
0,55.0,2,2,aluguel,300.0,1,Alecrim,1200.0,apartamento,1
0,57.0,2,2,aluguel,615.0,1,Tirol,750.0,apartamento,1
0,46.0,1,1,aluguel,não informado,1,Capim Macio,1200.0,apartamento,0
0,180.0,4,3,aluguel,não informado,2,Tirol,2100.0,apartamento,3
0,108.0,4,3,aluguel,não informado,2,Lagoa Nova,1500.0,apartamento,3
0,127.0,2,3,aluguel,555.0,1,Barro Vermelho,900.0,apartamento,1
0,47.0,1,1,aluguel,não informado,1,Ribeira,1800.0,apartamento,1
0,76.0,2,3,aluguel,332.0,2,Capim Macio,2510.0,apartamento,1
0,54.0,2,2,aluguel,não informado,1,Ponta Negra,12000.0,apartamento,1
0,275.0,5,4,aluguel,não informado,5,Tirol,4500.0,apartamento,4
0,55.0,2,2,aluguel,não informado,1,Lagoa Nova,1250.0,apartamento,1
0,171.0,5,4,aluguel,900.0,3,Lagoa Nova,2800.0,apartamento,4
0,102.0,1,3,aluguel,1055.0,2,Lagoa Nova,700.0,apartamento,1
0,80.0,2,3,aluguel,450.0,1,Capim Macio,950.0,apartamento,1
0,57.0,2,2,aluguel,não informado,1,Ponta Negra,1900.0,apartamento,1
0,59.0,2,2,aluguel,não informado,1,Ponta Negra,2000.0,apartamento,1
0,60.0,2,2,aluguel,350.0,1,Ponta Negra,1250.0,apartamento,1
0,215.0,5,3,aluguel,não informado,3,Tirol,3500.0,apartamento,3
0,82.0,3,3,aluguel,460.0,2,Lagoa Nova,1000.0,apartamento,1
0,58.0,2,2,aluguel,não informado,2,Barro Vermelho,1550.0,apartamento,1
0,76.0,1,3,aluguel,300.0,1,Neópolis,750.0,apartamento,2
0,56.0,1,2,aluguel,não informado,1,Tirol,1600.0,apartamento,1
0,100.0,3,3,aluguel,400.0,1,Lagoa Nova,1600.0,apartamento,3
0,56.0,2,2,aluguel,360.0,1,Lagoa Nova,950.0,apartamento,2
0,50.0,1,2,aluguel,não informado,1,Pitimbu,1000.0,apartamento,0
0,58.0,2,2,aluguel,não informado,1,Tirol,1761.0,apartamento,1
0,55.0,1,2,aluguel,não informado,1,Lagoa Nova,1400.0,apartamento,1
0,156.0,4,3,aluguel,não informado,2,Capim Macio,4500.0,apartamento,3
0,60.0,2,2,aluguel,não informado,1,Ponta Negra,12000.0,apartamento,1
0,54.0,2,2,aluguel,400.0,1,Dix-sept Rosado,750.0,apartamento,1
0,56.0,2,2,aluguel,470.0,1,Barro Vermelho,1500.0,apartamento,1
0,76.0,2,3,aluguel,não informado,2,Lagoa Nova,2350.0,apartamento,1
0,90.0,1,3,aluguel,não informado,2,Neópolis,1700.0,apartamento,1
0,85.0,1,3,aluguel,não informado,2,Pitimbu,1550.0,apartamento,1
0,58.0,2,2,aluguel,não informado,1,Ponta Negra,1900.0,apartamento,1
0,,2,3,aluguel,280.0,0,Neópolis,700.0,apartamento,1
0,55.0,1,1,aluguel,não informado,1,Tirol,1650.0,apartamento,1
0,,1,3,aluguel,388.0,1,Capim Macio,1200.0,apartamento,3
0,165.0,4,3,aluguel,não informado,3,Pitimbu,3100.0,apartamento,1
0,50.0,1,1,aluguel,não informado,1,Lagoa Nova,950.0,apartamento,1
0,64.0,2,2,aluguel,80.0,1,Neópolis,500.0,apartamento,1
0,54.0,2,2,aluguel,não informado,1,Ponta Negra,2200.0,apartamento,1
0,80.0,1,1,aluguel,330.0,2,Praia do Meio,750.0,apartamento,0
0,73.0,2,3,aluguel,390.0,1,Lagoa Nova,1000.0,apartamento,1
0,98.0,1,3,aluguel,500.0,1,Cidade Jardim,1000.0,apartamento,1
0,56.0,2,2,aluguel,239.0,1,Pitimbu,1044.0,apartamento,2
0,55.0,2,2,aluguel,não informado,1,Ponta Negra,1500.0,apartamento,1
0,55.0,1,2,aluguel,405.0,1,Ponta Negra,800.0,apartamento,1
0,42.0,1,2,aluguel,não informado,1,Ponta Negra,750.0,apartamento,0
0,188.0,4,3,aluguel,não informado,3,Lagoa Nova,3500.0,apartamento,3
0,56.0,2,2,aluguel,não informado,1,Capim Macio,1500.0,apartamento,1
0,56.0,2,2,aluguel,1.0,1,Ponta Negra,2000.0,apartamento,1
0,313.0,4,4,aluguel,1700.0,3,Tirol,4500.0,apartamento,4
0,55.0,1,2,aluguel,não informado,1,Ponta Negra,2500.0,apartamento,0
0,56.0,2,2,aluguel,523.0,1,Petrópolis,900.0,apartamento,1
0,110.0,3,2,aluguel,não informado,1,Barro Vermelho,1800.0,apartamento,1
0,180.0,5,4,aluguel,não informado,2,Tirol,3500.0,apartamento,4
0,98.0,2,3,aluguel,937.0,2,Tirol,1000.0,apartamento,1
0,130.0,4,3,aluguel,não informado,3,Barro Vermelho,2900.0,apartamento,3
0,,4,3,aluguel,850.0,2,Candelária,1929.0,apartamento,3
0,51.0,0,2,aluguel,350.0,0,Ponta Negra,1800.0,apartamento,1
0,60.0,1,2,aluguel,não informado,1,Planalto,600.0,apartamento,0
0,56.0,2,2,aluguel,não informado,1,Ponta Negra,2500.0,apartamento,1
0,101.0,4,3,aluguel,600.0,2,Alecrim,2100.0,apartamento,3
0,122.0,1,3,aluguel,822.0,2,Tirol,1200.0,apartamento,1
0,280.0,3,3,aluguel,não informado,2,Candelária,2000.0,apartamento,1
0,55.0,2,1,aluguel,não informado,1,Ponta Negra,2100.0,apartamento,1
0,55.0,2,2,aluguel,não informado,1,Ponta Negra,8100.0,apartamento,1
0,94.0,3,3,aluguel,não informado,1,Barro Vermelho,1000.0,apartamento,1
0,96.0,3,3,aluguel,540.0,2,Ponta Negra,1900.0,apartamento,1
0,90.0,2,3,aluguel,não informado,1,Candelária,1200.0,apartamento,1
0,60.0,1,2,aluguel,250.0,1,Ponta Negra,1500.0,apartamento,1
0,136.0,3,3,aluguel,não informado,2,Candelária,1700.0,apartamento,1
0,57.0,1,2,aluguel,não informado,1,Cidade Satelite,730.0,apartamento,0
0,57.0,2,2,aluguel,300.0,1,Pitimbu,1350.0,apartamento,1
0,56.0,3,2,aluguel,não informado,1,Ponta Negra,2000.0,apartamento,1
0,92.0,2,3,aluguel,400.0,2,Capim Macio,2700.0,apartamento,1
0,46.0,1,2,aluguel,não informado,1,Ponta Negra,1100.0,apartamento,0
0,103.0,1,3,aluguel,1100.0,2,Petrópolis,1000.0,apartamento,1
0,87.0,3,3,aluguel,não informado,2,Candelária,2300.0,apartamento,1
0,35.0,1,1,aluguel,não informado,1,Ponta Negra,3300.0,apartamento,0
0,94.0,3,3,aluguel,700.0,2,Ponta Negra,1800.0,apartamento,1
0,59.0,2,2,aluguel,600.0,1,Ponta Negra,1200.0,apartamento,1
0,52.0,2,2,aluguel,250.0,1,Ponta Negra,1400.0,apartamento,1
0,225.0,4,4,aluguel,1400.0,3,Areia Preta,5500.0,apartamento,4
0,55.0,1,2,aluguel,350.0,2,Capim Macio,1600.0,apartamento,1
0,56.0,1,2,aluguel,não informado,1,Ponta Negra,1300.0,apartamento,0
0,,5,3,aluguel,950.0,3,Petrópolis,2300.0,apartamento,3
0,46.0,1,2,aluguel,não informado,1,Ponta Negra,1200.0,apartamento,0
0,65.0,1,2,aluguel,não informado,2,Candelária,1500.0,apartamento,1
0,106.0,3,3,aluguel,520.0,2,Barro Vermelho,1200.0,apartamento,2
0,70.0,0,1,aluguel,400.0,1,Lagoa Nova,600.0,apartamento,1
0,90.0,3,2,aluguel,700.0,1,Lagoa Nova,600.0,apartamento,1
0,94.0,1,3,aluguel,não informado,2,Pitimbu,1800.0,apartamento,1
0,55.0,2,2,aluguel,não informado,1,Capim Macio,3000.0,apartamento,1
0,151.0,2,3,aluguel,não informado,2,Capim Macio,2800.0,apartamento,1
0,103.0,3,3,aluguel,não informado,2,Petrópolis,2700.0,apartamento,1
0,54.0,1,2,aluguel,não informado,1,Ponta Negra,1200.0,apartamento,0
0,101.0,2,3,aluguel,não informado,2,Lagoa Nova,2080.0,apartamento,3
0,171.0,4,4,aluguel,800.0,3,Tirol,4500.0,apartamento,4
0,70.0,2,3,aluguel,não informado,1,Neópolis,1500.0,apartamento,1
0,,2,2,aluguel,não informado,1,Tirol,1650.0,apartamento,1
0,35.0,1,1,aluguel,não informado,1,Ponta Negra,800.0,apartamento,0
0,150.0,4,4,aluguel,1050.0,0,Lagoa Nova,2800.0,apartamento,3
0,155.0,2,3,aluguel,822.0,2,Lagoa Nova,1200.0,apartamento,1
0,57.0,2,2,aluguel,não informado,2,Ponta Negra,1250.0,apartamento,1
0,308.0,5,4,aluguel,não informado,4,Areia Preta,5500.0,apartamento,4
0,92.0,3,3,aluguel,710.0,2,Lagoa Nova,1590.0,apartamento,2
0,57.0,2,2,aluguel,não informado,1,Tirol,1500.0,apartamento,1
0,97.0,3,3,aluguel,não informado,2,Tirol,2.5,apartamento,1
0,92.0,3,3,aluguel,1.0,2,Areia Preta,3310.0,apartamento,1
0,218.0,5,4,aluguel,1200.0,3,Lagoa Nova,1800.0,apartamento,4
0,55.0,1,2,aluguel,220.0,1,Neópolis,450.0,apartamento,0
0,120.0,5,3,aluguel,700.0,2,Lagoa Nova,2300.0,apartamento,3
0,175.0,2,2,aluguel,380.0,1,Ponta Negra,2000.0,apartamento,1
0,110.0,1,3,aluguel,não informado,2,Tirol,2300.0,apartamento,1
0,110.0,4,3,aluguel,não informado,2,Barro Vermelho,2400.0,apartamento,2
0,58.0,1,2,aluguel,163.0,1,Redinha,500.0,apartamento,0
0,48.0,1,2,aluguel,não informado,1,Ponta Negra,1200.0,apartamento,0
0,60.0,2,2,aluguel,não informado,1,Ponta Negra,1500.0,apartamento,1
0,217.0,5,4,aluguel,1000.0,2,Capim Macio,2800.0,apartamento,4
0,89.0,0,3,aluguel,540.0,2,Tirol,2000.0,apartamento,1
0,67.0,2,2,aluguel,não informado,2,Pitimbu,1400.0,apartamento,0
0,50.0,2,2,aluguel,10.0,1,Ponta Negra,1500.0,apartamento,1
0,90.0,1,3,aluguel,700.0,1,Petrópolis,800.0,apartamento,2
0,119.0,0,3,aluguel,497.0,2,Lagoa Nova,1950.0,apartamento,3
0,44.0,1,2,aluguel,não informado,1,Ponta Negra,850.0,apartamento,0
0,77.0,1,3,aluguel,não informado,0,Alecrim,700.0,apartamento,0
0,170.0,4,3,aluguel,não informado,2,Tirol,2200.0,apartamento,3
0,49.0,1,2,aluguel,7.0,1,Pitimbu,950.0,apartamento,0
0,49.0,1,2,aluguel,290.0,1,Pitimbu,1000.0,apartamento,0
0,38.0,1,1,aluguel,1.0,1,Ponta Negra,1300.0,apartamento,1
0,49.0,1,2,aluguel,não informado,1,Pitimbu,1550.0,apartamento,0
0,55.0,2,2,aluguel,400.0,1,Lagoa Nova,1300.0,apartamento,1
0,56.0,2,2,aluguel,615.0,1,Ponta Negra,1880.0,apartamento,2
0,57.0,2,2,aluguel,400.0,1,Tirol,1150.0,apartamento,1
0,50.0,2,2,aluguel,550.0,1,Candelária,900.0,apartamento,1
0,108.0,1,3,aluguel,não informado,2,Barro Vermelho,1450.0,apartamento,2
0,,1,1,aluguel,100.0,0,Pitimbu,500.0,apartamento,0
0,56.0,3,2,aluguel,não informado,1,Ponta Negra,9000.0,apartamento,2
0,195.0,4,3,aluguel,1500.0,2,Tirol,1500.0,apartamento,3
0,200.0,2,4,aluguel,1080.0,2,Petrópolis,1400.0,apartamento,1
0,250.0,3,3,aluguel,não informado,2,Petrópolis,2200.0,apartamento,1
0,56.0,0,2,aluguel,não informado,1,Lagoa Nova,1400.0,apartamento,1
0,95.0,3,3,aluguel,700.0,2,Lagoa Nova,1800.0,apartamento,1
0,92.0,3,3,aluguel,530.0,2,Capim Macio,2800.0,apartamento,1
0,96.0,3,3,aluguel,não informado,2,Tirol,1500.0,apartamento,0
0,75.0,2,3,aluguel,453.0,2,Lagoa Nova,2350.0,apartamento,1
0,55.0,2,2,aluguel,340.0,1,Barro Vermelho,1000.0,apartamento,1
0,58.0,2,2,aluguel,não informado,1,Ponta Negra,2100.0,apartamento,1
0,150.0,3,3,aluguel,não informado,0,Lagoa Seca,1200.0,apartamento,1
0,55.0,1,1,aluguel,260.0,1,Ponta Negra,1500.0,apartamento,0
0,56.0,2,2,aluguel,239.0,1,Pitimbu,850.0,apartamento,1
0,,2,2,aluguel,280.0,1,Pitimbu,1000.0,apartamento,1
0,79.0,1,2,aluguel,350.0,4,Lagoa Nova,600.0,apartamento,1
0,198.0,4,3,aluguel,1100.0,2,Lagoa Nova,1200.0,apartamento,3
0,75.0,2,2,aluguel,não informado,1,Ponta Negra,2500.0,apartamento,1
0,70.0,2,2,aluguel,não informado,1,Lagoa Nova,1600.0,apartamento,1
0,100.0,2,3,aluguel,não informado,2,Barro Vermelho,2100.0,apartamento,1
0,75.0,1,3,aluguel,não informado,2,Capim Macio,1400.0,apartamento,1
0,55.0,1,2,aluguel,não informado,1,Ponta Negra,1300.0,apartamento,0
0,192.0,5,3,aluguel,não informado,3,Areia Preta,4000.0,apartamento,3
0,148.0,4,3,aluguel,não informado,2,Capim Macio,3300.0,apartamento,3
0,57.0,2,2,aluguel,226.0,1,Candelária,950.0,apartamento,1
0,56.0,2,2,aluguel,não informado,1,Ponta Negra,1200.0,apartamento,1
0,180.0,4,3,aluguel,não informado,3,Petrópolis,3800.0,apartamento,3
0,59.0,2,2,aluguel,312.0,1,Barro Vermelho,1109.0,apartamento,1
0,256.0,5,4,aluguel,1300.0,3,Tirol,2.8,apartamento,4
0,55.0,2,2,aluguel,não informado,2,Lagoa Nova,1600.0,apartamento,1
0,275.0,6,5,aluguel,1500.0,4,Tirol,5000.0,apartamento,4
0,168.0,3,3,aluguel,não informado,2,Tirol,2500.0,apartamento,1
0,57.0,2,2,aluguel,não informado,1,Ponta Negra,4500.0,apartamento,1
0,89.0,2,3,aluguel,não informado,1,Lagoa Nova,2300.0,apartamento,1
0,67.0,2,2,aluguel,não informado,2,Neópolis,1600.0,apartamento,1
0,82.0,1,2,aluguel,não informado,1,Candelária,800.0,apartamento,0
0,59.0,2,2,aluguel,não informado,1,Lagoa Nova,2000.0,apartamento,1
0,60.0,1,2,aluguel,não informado,1,Areia Preta,2300.0,apartamento,0
0,,2,2,aluguel,340.0,1,Candelária,1100.0,apartamento,1
0,165.0,5,3,aluguel,não informado,2,Tirol,1600.0,apartamento,3
0,56.0,2,2,aluguel,não informado,1,Candelária,1200.0,apartamento,1
0,65.0,2,2,aluguel,não informado,2,Neópolis,1600.0,apartamento,1
0,180.0,3,3,aluguel,não informado,3,Lagoa Nova,3700.0,apartamento,3
0,80.0,2,3,aluguel,790.0,2,Morro Branco,900.0,apartamento,1
0,57.0,2,2,aluguel,10.0,1,Ponta Negra,2500.0,apartamento,2
0,55.0,2,2,aluguel,não informado,1,Pitimbu,1400.0,apartamento,1
0,69.0,1,2,aluguel,330.0,1,Capim Macio,1350.0,apartamento,1
0,205.0,4,3,aluguel,não informado,2,Tirol,2400.0,apartamento,1
0,300.0,5,4,aluguel,1860.0,2,Morro Branco,2000.0,apartamento,4
0,105.0,4,3,aluguel,700.0,2,Candelária,2000.0,apartamento,1
0,96.0,3,3,aluguel,900.0,2,Capim Macio,1600.0,apartamento,1
0,50.0,1,1,aluguel,não informado,1,Ponta Negra,1500.0,apartamento,1
0,,2,3,aluguel,600.0,1,Barro Vermelho,800.0,apartamento,0
0,118.0,3,3,aluguel,600.0,2,Lagoa Nova,3000.0,apartamento,2
0,55.0,2,2,aluguel,600.0,1,Tirol,750.0,apartamento,1
0,54.0,1,2,aluguel,não informado,0,Lagoa Seca,1000.0,apartamento,1
0,100.0,3,3,aluguel,não informado,1,Capim Macio,1350.0,apartamento,2
0,55.0,1,2,aluguel,não informado,2,Capim Macio,900.0,apartamento,0
0,69.0,3,3,aluguel,não informado,1,Ponta Negra,1100.0,apartamento,2
0,91.0,1,2,aluguel,180.0,1,Lagoa Nova,900.0,apartamento,1
0,74.0,1,2,aluguel,290.0,1,Capim Macio,3600.0,apartamento,1
0,,1,2,aluguel,não informado,1,Pitimbu,900.0,apartamento,0
0,60.0,1,2,aluguel,250.0,1,Ponta Negra,1250.0,apartamento,1
0,160.0,2,4,aluguel,não informado,3,Dix-sept Rosado,3500.0,apartamento,4
0,55.0,2,2,aluguel,não informado,1,Ponta Negra,1450.0,apartamento,1
0,48.0,1,2,aluguel,não informado,1,Capim Macio,700.0,apartamento,0
0,59.0,2,2,aluguel,não informado,1,Ponta Negra,2500.0,apartamento,1
0,55.0,2,2,aluguel,não informado,1,Lagoa Nova,1400.0,apartamento,1
0,88.0,2,3,aluguel,420.0,1,Lagoa Nova,500.0,apartamento,1
0,113.0,3,3,aluguel,não informado,3,Lagoa Nova,3000.0,apartamento,3
0,220.0,6,4,aluguel,não informado,2,Lagoa Nova,3000.0,apartamento,4
0,56.0,0,2,aluguel,450.0,1,Ponta Negra,2500.0,apartamento,1
0,170.0,4,3,aluguel,1.0,2,Lagoa Nova,2800.0,apartamento,3
0,200.0,5,3,aluguel,1200.0,3,Lagoa Nova,4500.0,apartamento,2
0,105.0,3,3,aluguel,700.0,2,Candelária,2500.0,apartamento,1
0,142.0,1,4,aluguel,não informado,4,Candelária,3200.0,apartamento,4
0,80.0,2,3,aluguel,não informado,1,Cidade da Esperança,1000.0,apartamento,1
0,,0,4,aluguel,1080.0,0,CENTRO,1500.0,apartamento,1
0,60.0,1,2,aluguel,não informado,1,Pitimbu,680.0,apartamento,0
0,65.0,1,2,aluguel,não informado,0,Ponta Negra,850.0,apartamento,0
0,119.0,4,3,aluguel,700.0,2,Lagoa Nova,2750.0,apartamento,2
0,56.0,2,2,aluguel,não informado,1,Neópolis,1000.0,apartamento,1
0,65.0,2,3,aluguel,não informado,1,Capim Macio,850.0,apartamento,0
0,230.0,3,3,aluguel,1700.0,3,Lagoa Nova,6000.0,apartamento,3
0,55.0,2,2,aluguel,550.0,1,Ponta Negra,1500.0,apartamento,1
0,190.0,5,3,aluguel,950.0,3,Lagoa Nova,1950.0,apartamento,3
0,,3,2,aluguel,457.0,1,Lagoa Nova,1620.0,apartamento,2
0,123.0,4,3,aluguel,550.0,2,Candelária,2200.0,apartamento,3
0,188.0,4,3,aluguel,não informado,3,Lagoa Nova,3500.0,apartamento,3
0,54.0,2,2,aluguel,não informado,1,Lagoa Nova,1600.0,apartamento,1
0,56.0,2,2,aluguel,não informado,1,Ponta Negra,1650.0,apartamento,1
0,94.0,1,3,aluguel,não informado,2,Pitimbu,2200.0,apartamento,1
0,56.0,2,2,aluguel,700.0,2,Lagoa Nova,1800.0,apartamento,2
0,80.0,2,3,aluguel,não informado,1,Cidade da Esperança,1000.0,apartamento,0
0,76.0,2,2,aluguel,220.0,1,Capim Macio,900.0,apartamento,1
0,56.0,2,2,aluguel,450.0,1,Ponta Negra,2000.0,apartamento,1
0,58.0,1,2,aluguel,não informado,1,Ponta Negra,800.0,apartamento,0
0,74.0,1,2,aluguel,não informado,1,Barro Vermelho,900.0,apartamento,1
0,56.0,1,2,aluguel,450.0,1,Ponta Negra,2500.0,apartamento,1
0,57.0,1,2,aluguel,70.0,1,Neópolis,500.0,apartamento,1
0,56.0,2,2,aluguel,285.0,1,Ponta Negra,1500.0,apartamento,1
0,94.0,2,3,aluguel,700.0,2,Lagoa Nova,1000.0,apartamento,1
0,55.0,2,2,aluguel,não informado,1,Neópolis,1300.0,apartamento,1
0,47.0,1,2,aluguel,200.0,1,Rocas,600.0,apartamento,0
